Concept,Rel,Feature,Frequency,上级类别,下级类别
床垫,需要,需要-制造,2.0,人造物,家具
床垫,有,有-床单,2.0,人造物,家具
床罩,有,有-布,17.0,人造物,家具
床罩,需要,需要-清洗,13.0,人造物,家具
床罩,是,是-床上用品,12.0,人造物,家具
床罩,像,像-床单,8.0,人造物,家具
床罩,有,有-花纹,7.0,人造物,家具
床罩,可以,可以-防尘,5.0,人造物,家具
床罩,是,是-纺织品,5.0,人造物,家具
床罩,是,是-软的,5.0,人造物,家具
床罩,有,有-拉链,5.0,人造物,家具
床罩,可以,可以-保护,4.0,人造物,家具
床罩,是,是-棉的,4.0,人造物,家具
床罩,有,有-多种颜色,4.0,人造物,家具
床罩,有,有-多种样式,4.0,人造物,家具
床罩,可以,可以-保护床,3.0,人造物,家具
床罩,可以,可以-买卖,3.0,人造物,家具
床罩,是,是-舒服的,3.0,人造物,家具
床罩,像,像-被子,3.0,人造物,家具
床罩,像,像-窗帘,3.0,人造物,家具
床罩,像,像-枕套,3.0,人造物,家具
床罩,需要,需要-缝纫,3.0,人造物,家具
床罩,有,有-多种型号,3.0,人造物,家具
床罩,有,有-线,3.0,人造物,家具
床罩,可以,可以-防污,2.0,人造物,家具
床罩,可以,可以-铺床,2.0,人造物,家具
床罩,可以,可以-套被子,2.0,人造物,家具
床罩,其他,其他-被子,2.0,人造物,家具
床罩,是,是-好看的,2.0,人造物,家具
床罩,是,是-家居用品,2.0,人造物,家具
床罩,是,是-轻的,2.0,人造物,家具
床罩,是,是-罩子,2.0,人造物,家具
床罩,像,像-被套,2.0,人造物,家具
床罩,像,像-防尘罩,2.0,人造物,家具
床罩,像,像-衣服,2.0,人造物,家具
床罩,像,像-桌布,2.0,人造物,家具
床罩,需要,需要-阳光,2.0,人造物,家具
床罩,需要,需要-制造,2.0,人造物,家具
床罩,有,有-多种材质,2.0,人造物,家具
床罩,有,有-棉花,2.0,人造物,家具
葱,是,是-植物,17.0,植物,蔬菜
葱,是,是-绿色的,16.0,植物,蔬菜
葱,有,有-根,16.0,植物,蔬菜
葱,是,是-食物,15.0,植物,蔬菜
葱,有,有-叶子,15.0,植物,蔬菜
葱,需要,需要-种植,12.0,植物,蔬菜
葱,是,是-调料,11.0,植物,蔬菜
葱,需要,需要-水,11.0,植物,蔬菜
葱,有,有-茎,10.0,植物,蔬菜
葱,可以,可以-调味,9.0,植物,蔬菜
葱,需要,需要-土,9.0,植物,蔬菜
葱,是,是-蔬菜,8.0,植物,蔬菜
葱,是,是-白色的,7.0,植物,蔬菜
葱,像,像-韭菜,7.0,植物,蔬菜
葱,可以,可以-炒菜,6.0,植物,蔬菜
葱,是,是-长的,6.0,植物,蔬菜
葱,需要,需要-清洗,6.0,植物,蔬菜
葱,是,是-辣的,5.0,植物,蔬菜
葱,像,像-大蒜,5.0,植物,蔬菜
葱,需要,需要-阳光,5.0,植物,蔬菜
葱,有,有-葱白,5.0,植物,蔬菜
葱,是,是-草,4.0,植物,蔬菜
葱,需要,需要-肥料,4.0,植物,蔬菜
葱,需要,需要-空气,4.0,植物,蔬菜
葱,有,有-葱叶,4.0,植物,蔬菜
葱,可以,可以-去腥,3.0,植物,蔬菜
葱,像,像-蒜苗,3.0,植物,蔬菜
葱,需要,需要-切,3.0,植物,蔬菜
葱,需要,需要-营养,3.0,植物,蔬菜
葱,可以,可以-买卖,2.0,植物,蔬菜
葱,可以,可以-生吃,2.0,植物,蔬菜
葱,是,是-草本类,2.0,植物,蔬菜
葱,是,是-细的,2.0,植物,蔬菜
葱,是,是-药,2.0,植物,蔬菜
葱,是,是-圆柱形,2.0,植物,蔬菜
葱,像,像-棍棒,2.0,植物,蔬菜
葱,像,像-手指,2.0,植物,蔬菜
葱,像,像-树,2.0,植物,蔬菜
葱,像,像-水仙花,2.0,植物,蔬菜
葱,有,有-花,2.0,植物,蔬菜
葱,有,有-竹子,2.0,植物,蔬菜
醋,是,是-调料,21.7241379310345,食物,调料
醋,是,是-酸的,20.6896551724138,食物,调料
醋,像,像-酱油,9.31034482758621,食物,调料
醋,可以,可以-调味,8.27586206896552,食物,调料
醋,是,是-黑色的,7.24137931034483,食物,调料
醋,是,是-食物,7.24137931034483,食物,调料
醋,是,是-液体,5.17241379310345,食物,调料
醋,像,像-水,4.13793103448276,食物,调料
醋,需要,需要-酿,4.13793103448276,食物,调料
醋,有,有-味道,4.13793103448276,食物,调料
醋,可以,可以-拌,3.10344827586207,食物,调料
醋,可以,可以-买卖,3.10344827586207,食物,调料
醋,可以,可以-饮用,3.10344827586207,食物,调料
醋,其他,其他-吃醋,3.10344827586207,食物,调料
醋,是,是-白色的,3.10344827586207,食物,调料
醋,是,是-瓶装的,3.10344827586207,食物,调料
醋,是,是-棕色的,3.10344827586207,食物,调料
醋,像,像-可乐,3.10344827586207,食物,调料
醋,需要,需要-保存,3.10344827586207,食物,调料
醋,需要,需要-瓶子,3.10344827586207,食物,调料
醋,需要,需要-水,3.10344827586207,食物,调料
醋,有,有-多种种类,3.10344827586207,食物,调料
醋,可以,可以-拌菜,2.06896551724138,食物,调料
醋,可以,可以-拌凉菜,2.06896551724138,食物,调料
醋,是,是-必需品,2.06896551724138,食物,调料
醋,是,是-袋装的,2.06896551724138,食物,调料
醋,像,像-酒,2.06896551724138,食物,调料
醋,像,像-中药,2.06896551724138,食物,调料
醋,需要,需要-发酵,2.06896551724138,食物,调料
醋,需要,需要-粮食,2.06896551724138,食物,调料
醋,需要,需要-蘸,2.06896551724138,食物,调料
醋,有,有-多种颜色,2.06896551724138,食物,调料
锉刀,是,是-工具,18.0,人造物,工具
锉刀,是,是-刀,16.0,人造物,工具
锉刀,是,是-金属,13.0,人造物,工具
锉刀,有,有-把手,12.0,人造物,工具
锉刀,是,是-锋利的,5.0,人造物,工具
锉刀,有,有-刀刃,5.0,人造物,工具
锉刀,可以,可以-买卖,4.0,人造物,工具
锉刀,是,是-小的,4.0,人造物,工具
锉刀,可以,可以-打磨,3.0,人造物,工具
锉刀,可以,可以-使用,3.0,人造物,工具
锉刀,是,是-粗糙的,3.0,人造物,工具
锉刀,是,是-木的,3.0,人造物,工具
锉刀,像,像-剪刀,3.0,人造物,工具
锉刀,像,像-螺丝刀,3.0,人造物,工具
锉刀,需要,需要-保存,3.0,人造物,工具
锉刀,需要,需要-小心,3.0,人造物,工具
锉刀,需要,需要-制造,3.0,人造物,工具
锉刀,有,有-齿,3.0,人造物,工具
锉刀,有,有-锉柄,3.0,人造物,工具
锉刀,有,有-锉身,3.0,人造物,工具
锉刀,有,有-刀身,3.0,人造物,工具
锉刀,可以,可以-挫指甲,2.0,人造物,工具
锉刀,可以,可以-锉东西,2.0,人造物,工具
锉刀,可以,可以-加工,2.0,人造物,工具
锉刀,可以,可以-磨东西,2.0,人造物,工具
锉刀,可以,可以-切割,2.0,人造物,工具
锉刀,可以,可以-杀人,2.0,人造物,工具
锉刀,可以,可以-修剪指甲,2.0,人造物,工具
锉刀,可以,可以-修理,2.0,人造物,工具
锉刀,是,是-劳动的,2.0,人造物,工具
锉刀,是,是-生活用品,2.0,人造物,工具
锉刀,是,是-手工工具,2.0,人造物,工具
锉刀,是,是-危险的,2.0,人造物,工具
锉刀,是,是-五金,2.0,人造物,工具
锉刀,是,是-长的,2.0,人造物,工具
锉刀,像,像-菜刀,2.0,人造物,工具
锉刀,像,像-尺子,2.0,人造物,工具
锉刀,像,像-搓衣板,2.0,人造物,工具
锉刀,像,像-棍棒,2.0,人造物,工具
锉刀,像,像-水果刀,2.0,人造物,工具
锉刀,需要,需要-力,2.0,人造物,工具
锉刀,需要,需要-维护,2.0,人造物,工具
锉刀,需要,需要-正确操作,2.0,人造物,工具
锉刀,有,有-刀面,2.0,人造物,工具
锉刀,有,有-刀片,2.0,人造物,工具
锉刀,有,有-多种型号,2.0,人造物,工具
锉刀,有,有-多种种类,2.0,人造物,工具
锉刀,有,有-条纹,2.0,人造物,工具
打底裤,可以,可以-保暖,21.7241379310345,人造物,服饰
打底裤,可以,可以-穿,14.4827586206896,人造物,服饰
打底裤,是,是-裤子,14.4827586206896,人造物,服饰
打底裤,有,有-布,11.3793103448276,人造物,服饰
打底裤,是,是-服饰,9.31034482758621,人造物,服饰
打底裤,需要,需要-清洗,8.27586206896552,人造物,服饰
打底裤,是,是-衣服,7.24137931034483,人造物,服饰
打底裤,像,像-秋裤,7.24137931034483,人造物,服饰
打底裤,是,是-棉的,6.20689655172414,人造物,服饰
打底裤,有,有-多种颜色,6.20689655172414,人造物,服饰
打底裤,有,有-裤腿,6.20689655172414,人造物,服饰
打底裤,可以,可以-买卖,5.17241379310345,人造物,服饰
打底裤,是,是-黑色的,5.17241379310345,人造物,服饰
打底裤,像,像-丝袜,5.17241379310345,人造物,服饰
打底裤,有,有-多种种类,4.13793103448276,人造物,服饰
打底裤,有,有-毛,4.13793103448276,人造物,服饰
打底裤,可以,可以-搭配衣服,3.10344827586207,人造物,服饰
打底裤,可以,可以-防走光,3.10344827586207,人造物,服饰
打底裤,是,是-紧身的,3.10344827586207,人造物,服饰
打底裤,是,是-内衣,3.10344827586207,人造物,服饰
打底裤,有,有-多种厚度,3.10344827586207,人造物,服饰
打底裤,可以,可以-打底,2.06896551724138,人造物,服饰
打底裤,可以,可以-美观,2.06896551724138,人造物,服饰
打底裤,可以,可以-修身,2.06896551724138,人造物,服饰
打底裤,是,是-纺织品,2.06896551724138,人造物,服饰
打底裤,像,像-短裤,2.06896551724138,人造物,服饰
打底裤,像,像-紧身裤,2.06896551724138,人造物,服饰
打底裤,像,像-围巾,2.06896551724138,人造物,服饰
打底裤,需要,需要-阳光,2.06896551724138,人造物,服饰
打底裤,需要,需要-制造,2.06896551724138,人造物,服饰
打底裤,有,有-弹性,2.06896551724138,人造物,服饰
打底裤,有,有-多种长度,2.06896551724138,人造物,服饰
打底裤,有,有-裤腰,2.06896551724138,人造物,服饰
打底裤,有,有-松紧带,2.06896551724138,人造物,服饰
大饼,是,是-食物,29.0,食物,固态干粮
大饼,可以,可以-饱腹,13.0,食物,固态干粮
大饼,有,有-面粉,13.0,食物,固态干粮
大饼,是,是-面食,12.0,食物,固态干粮
大饼,是,是-圆形,9.0,食物,固态干粮
大饼,有,有-油,9.0,食物,固态干粮
大饼,有,有-淀粉,7.0,食物,固态干粮
大饼,需要,需要-烙,6.0,食物,固态干粮
大饼,是,是-香的,5.0,食物,固态干粮
大饼,像,像-月亮,5.0,食物,固态干粮
大饼,需要,需要-锅,5.0,食物,固态干粮
大饼,需要,需要-烘烤,5.0,食物,固态干粮
大饼,有,有-葱,5.0,食物,固态干粮
大饼,是,是-饼,4.0,食物,固态干粮
大饼,像,像-圆环,4.0,食物,固态干粮
大饼,需要,需要-加热,4.0,食物,固态干粮
大饼,需要,需要-水,4.0,食物,固态干粮
大饼,需要,需要-制造,4.0,食物,固态干粮
大饼,有,有-多种种类,4.0,食物,固态干粮
大饼,有,有-味道,4.0,食物,固态干粮
大饼,是,是-甜的,3.0,食物,固态干粮
大饼,是,是-主食,3.0,食物,固态干粮
大饼,像,像-油饼,3.0,食物,固态干粮
大饼,需要,需要-保存,3.0,食物,固态干粮
大饼,需要,需要-煮,3.0,食物,固态干粮
大饼,有,有-芝麻,3.0,食物,固态干粮
大饼,是,是-大的,2.0,食物,固态干粮
大饼,是,是-咸的,2.0,食物,固态干粮
大饼,是,是-油炸类,2.0,食物,固态干粮
大饼,像,像-煎饼,2.0,食物,固态干粮
大饼,像,像-披萨,2.0,食物,固态干粮
大饼,像,像-太阳,2.0,食物,固态干粮
大饼,像,像-铁饼,2.0,食物,固态干粮
大饼,像,像-纸,2.0,食物,固态干粮
大饼,需要,需要-和面,2.0,食物,固态干粮
大饼,需要,需要-火,2.0,食物,固态干粮
大饼,需要,需要-煎,2.0,食物,固态干粮
大饼,有,有-嚼劲,2.0,食物,固态干粮
大饼,有,有-麦子,2.0,食物,固态干粮
大饼,有,有-调料,2.0,食物,固态干粮
大饼,有,有-小麦粉,2.0,食物,固态干粮
大豆,是,是-食物,24.0,植物,蔬菜
大豆,是,是-植物,15.0,植物,蔬菜
大豆,是,是-黄色的,13.0,植物,蔬菜
大豆,是,是-圆形,9.0,植物,蔬菜
大豆,需要,需要-水,8.0,植物,蔬菜
大豆,像,像-珍珠,7.0,植物,蔬菜
大豆,需要,需要-种植,7.0,植物,蔬菜
大豆,是,是-豆,6.0,植物,蔬菜
大豆,有,有-蛋白质,6.0,植物,蔬菜
大豆,有,有-豆荚,6.0,植物,蔬菜
大豆,有,有-皮,6.0,植物,蔬菜
大豆,有,有-营养,6.0,植物,蔬菜
大豆,需要,需要-阳光,5.0,植物,蔬菜
大豆,有,有-壳,5.0,植物,蔬菜
大豆,是,是-硬的,4.0,植物,蔬菜
大豆,是,是-种子,4.0,植物,蔬菜
大豆,需要,需要-保存,4.0,植物,蔬菜
大豆,需要,需要-肥料,4.0,植物,蔬菜
大豆,需要,需要-土,4.0,植物,蔬菜
大豆,可以,可以-炒,3.0,植物,蔬菜
大豆,像,像-绿豆,3.0,植物,蔬菜
大豆,可以,可以-买卖,2.0,植物,蔬菜
大豆,是,是-豆制品,2.0,植物,蔬菜
大豆,是,是-绿色的,2.0,植物,蔬菜
大豆,是,是-蔬菜,2.0,植物,蔬菜
大豆,像,像-黄金,2.0,植物,蔬菜
大豆,像,像-树,2.0,植物,蔬菜
大豆,像,像-糖,2.0,植物,蔬菜
大豆,像,像-铜铃,2.0,植物,蔬菜
大豆,需要,需要-干燥,2.0,植物,蔬菜
大豆,需要,需要-空气,2.0,植物,蔬菜
大豆,需要,需要-清洗,2.0,植物,蔬菜
大豆,需要,需要-收割,2.0,植物,蔬菜
大豆,有,有-多种颜色,2.0,植物,蔬菜
大豆,有,有-多种种类,2.0,植物,蔬菜
大豆,有,有-根,2.0,植物,蔬菜
大豆,有,有-茎,2.0,植物,蔬菜
大豆,有,有-毛,2.0,植物,蔬菜
大豆,有,有-气味,2.0,植物,蔬菜
大豆,有,有-叶子,2.0,植物,蔬菜
大米,是,是-食物,24.0,食物,固态干粮
大米,是,是-白色的,17.0,食物,固态干粮
大米,需要,需要-种植,11.0,食物,固态干粮
大米,需要,需要-水,9.0,食物,固态干粮
大米,是,是-粮食,8.0,食物,固态干粮
大米,是,是-颗粒的,7.0,食物,固态干粮
大米,像,像-小米,7.0,食物,固态干粮
大米,有,有-淀粉,7.0,食物,固态干粮
大米,有,有-营养,7.0,食物,固态干粮
大米,是,是-水稻,6.0,食物,固态干粮
大米,需要,需要-煮,6.0,食物,固态干粮
大米,有,有-多种种类,6.0,食物,固态干粮
大米,是,是-谷物,5.0,食物,固态干粮
大米,是,是-主食,5.0,食物,固态干粮
大米,像,像-麦子,5.0,食物,固态干粮
大米,可以,可以-饱腹,4.0,食物,固态干粮
大米,是,是-米,4.0,食物,固态干粮
大米,需要,需要-阳光,4.0,食物,固态干粮
大米,需要,需要-制造,4.0,食物,固态干粮
大米,需要,需要-空气,3.0,食物,固态干粮
大米,需要,需要-收割,3.0,食物,固态干粮
大米,需要,需要-蒸,3.0,食物,固态干粮
大米,有,有-多种产地,3.0,食物,固态干粮
大米,可以,可以-炒,2.0,食物,固态干粮
大米,可以,可以-炒饭,2.0,食物,固态干粮
大米,其他,其他-蛋炒饭,2.0,食物,固态干粮
大米,是,是-好吃的,2.0,食物,固态干粮
大米,是,是-透明的,2.0,食物,固态干粮
大米,是,是-小的,2.0,食物,固态干粮
大米,是,是-硬的,2.0,食物,固态干粮
大米,是,是-植物,2.0,食物,固态干粮
大米,像,像-虫,2.0,食物,固态干粮
大米,像,像-糯米,2.0,食物,固态干粮
大米,像,像-沙,2.0,食物,固态干粮
大米,像,像-玉米,2.0,食物,固态干粮
大米,像,像-珍珠,2.0,食物,固态干粮
大米,需要,需要-晾干,2.0,食物,固态干粮
大米,需要,需要-烹饪,2.0,食物,固态干粮
大米,需要,需要-营养,2.0,食物,固态干粮
大米,有,有-多种颜色,2.0,食物,固态干粮
大米,有,有-胚芽,2.0,食物,固态干粮
大米,有,有-碳水化合物,2.0,食物,固态干粮
大米,有,有-香米,2.0,食物,固态干粮
大蒜,是,是-食物,24.0,植物,蔬菜
大蒜,是,是-调料,15.0,植物,蔬菜
大蒜,是,是-辣的,12.0,植物,蔬菜
大蒜,需要,需要-水,12.0,植物,蔬菜
大蒜,可以,可以-调味,11.0,植物,蔬菜
大蒜,需要,需要-种植,11.0,植物,蔬菜
大蒜,是,是-白色的,10.0,植物,蔬菜
大蒜,需要,需要-剥开,10.0,植物,蔬菜
大蒜,需要,需要-土,10.0,植物,蔬菜
大蒜,是,是-植物,8.0,植物,蔬菜
大蒜,需要,需要-阳光,8.0,植物,蔬菜
大蒜,可以,可以-炒菜,6.0,植物,蔬菜
大蒜,需要,需要-空气,6.0,植物,蔬菜
大蒜,有,有-皮,6.0,植物,蔬菜
大蒜,有,有-蒜瓣,6.0,植物,蔬菜
大蒜,有,有-蒜皮,6.0,植物,蔬菜
大蒜,是,是-蔬菜,5.0,植物,蔬菜
大蒜,可以,可以-生吃,4.0,植物,蔬菜
大蒜,像,像-水仙花,4.0,植物,蔬菜
大蒜,有,有-很多瓣,4.0,植物,蔬菜
大蒜,有,有-味道,4.0,植物,蔬菜
大蒜,是,是-药,3.0,植物,蔬菜
大蒜,像,像-葱,3.0,植物,蔬菜
大蒜,像,像-橘子,3.0,植物,蔬菜
大蒜,像,像-石头,3.0,植物,蔬菜
大蒜,需要,需要-采摘,3.0,植物,蔬菜
大蒜,需要,需要-肥料,3.0,植物,蔬菜
大蒜,需要,需要-清洗,3.0,植物,蔬菜
大蒜,有,有-蛋白质,3.0,植物,蔬菜
大蒜,有,有-根,3.0,植物,蔬菜
大蒜,可以,可以-炒,2.0,植物,蔬菜
大蒜,可以,可以-杀菌,2.0,植物,蔬菜
大蒜,是,是-刺激的,2.0,植物,蔬菜
大蒜,是,是-脆的,2.0,植物,蔬菜
大蒜,是,是-蒜类植物,2.0,植物,蔬菜
大蒜,是,是-圆形,2.0,植物,蔬菜
大蒜,像,像-花,2.0,植物,蔬菜
大蒜,像,像-山竹,2.0,植物,蔬菜
大蒜,像,像-洋葱,2.0,植物,蔬菜
大蒜,像,像-芋头,2.0,植物,蔬菜
大蒜,像,像-珍珠,2.0,植物,蔬菜
